Date,Time,Latitude,Longitude,EPC,Unit,Type
2015-05-25,19:29:55.337,58.3843,-124.9475,13.2,kA,C
2015-05-25,19:30:00.119,58.2998,-113.6776,-18.5,kA,G
2015-05-25,19:30:47.626,58.2543,-114.4414,15.6,kA,C
2015-05-25,19:30:56.164,58.5933,-113.4164,-39.2,kA,G
2015-05-25,19:31:20.978,58.2982,-113.9507,-33.2,kA,G
2015-05-25,19:31:22.037,58.6186,-113.5316,18.4,kA,C
2015-05-25,19:31:30.356,58.2479,-114.4902,-17.7,kA,G
2015-05-25,19:32:59.055,58.2701,-113.7,-25.3,kA,G
2015-05-25,19:32:59.055,58.285,-113.6028,36.6,kA,C
2015-05-25,19:32:59.055,58.2795,-113.6822,-47.6,kA,G
2015-05-25,19:32:59.071,58.2716,-113.6877,-17.3,kA,G
2015-05-25,19:33:35.207,58.5652,-113.4093,-38.7,kA,G
2015-05-25,19:33:56.966,58.2826,-113.6194,20.5,kA,C
2015-05-25,19:34:30.181,58.1913,-113.979,20.7,kA,C
2015-05-25,19:34:30.181,58.1595,-114.0421,-23.1,kA,G
2015-05-25,19:34:30.182,58.1958,-113.9861,48.7,kA,G
2015-05-25,19:35:24.704,58.8998,-118.5738,14.9,kA,C
2015-05-25,19:35:24.705,58.8967,-118.5703,20.8,kA,C
2015-05-25,19:36:05.132,58.2852,-114.6711,-14.3,kA,G
2015-05-25,19:36:09.242,58.536,-124.8803,19.7,kA,C
2015-05-25,19:36:34.353,58.2406,-114.4504,-30.2,kA,G
2015-05-25,19:36:36.080,58.1952,-113.6281,-26.6,kA,G
2015-05-25,19:36:41.870,58.5766,-113.3605,-32.7,kA,G
2015-05-25,19:36:42.065,58.5748,-113.3621,-14.5,kA,G
2015-05-25,19:36:42.125,58.556,-113.3434,-5.9,kA,G
2015-05-25,19:36:57.511,58.3529,-124.7878,-12.7,kA,G
2015-05-25,19:37:04.136,58.3621,-113.3465,-19.1,kA,G
2015-05-25,19:37:06.607,58.8954,-118.5681,17.3,kA,C
2015-05-25,19:38:00.540,58.2475,-114.3934,-15.7,kA,G
2015-05-25,19:38:50.446,58.1661,-114.5099,-18.6,kA,G
2015-05-25,19:39:43.664,58.2625,-114.6712,-18.3,kA,G
2015-05-25,19:41:21.919,58.5695,-124.8834,20.6,kA,G
2015-05-25,19:41:21.919,58.5531,-124.9143,13.8,kA,C
2015-05-25,19:41:31.466,58.6351,-113.3101,-19.6,kA,G
2015-05-25,19:41:41.716,58.3371,-124.8302,11.8,kA,C
2015-05-25,19:42:48.787,58.2677,-113.7045,9.8,kA,C
2015-05-25,19:43:09.858,58.3557,-124.9067,16.7,kA,C
2015-05-25,19:43:19.460,58.5737,-113.442,16.0,kA,C
2015-05-25,19:43:19.461,58.5731,-113.4217,11.7,kA,C
2015-05-25,19:43:19.469,58.5652,-113.4341,26.8,kA,G
2015-05-25,19:44:19.715,58.3212,-113.4133,19.5,kA,C
2015-05-25,19:44:56.010,58.0972,-113.6092,-50.1,kA,G
2015-05-25,19:44:57.887,58.5754,-113.29,-26.8,kA,G
2015-05-25,19:45:13.409,58.2066,-109.9751,18.1,kA,G
2015-05-25,19:45:59.381,58.2484,-113.6727,-16.7,kA,G
2015-05-25,19:46:40.758,58.3074,-113.4201,-20.1,kA,G
2015-05-25,19:46:40.759,58.3057,-113.4182,23.6,kA,C
2015-05-25,19:47:05.234,58.1646,-114.3159,-14.4,kA,G
2015-05-25,19:47:05.623,58.1767,-114.2979,-52.6,kA,G
2015-05-25,19:47:05.654,58.1728,-114.2976,-17.1,kA,G
2015-05-25,19:48:01.999,58.1774,-114.4078,-14.2,kA,G
2015-05-25,19:48:02.335,58.196,-114.37,19.7,kA,C
2015-05-25,19:49:11.832,58.1959,-113.6125,-5.8,kA,G
2015-05-25,19:49:16.122,58.1934,-114.3614,50.4,kA,C
2015-05-25,19:49:16.123,58.1872,-114.3561,-16.3,kA,G
2015-05-25,19:49:16.131,58.1803,-114.3832,-17.3,kA,G
2015-05-25,19:49:55.594,58.5591,-124.9538,11.8,kA,C
2015-05-25,19:50:00.260,58.1568,-114.4713,-39.2,kA,G
2015-05-25,19:50:00.289,58.1625,-114.4704,-14.9,kA,G
2015-05-25,19:50:00.353,58.1594,-114.4656,-24.3,kA,G
2015-05-25,19:50:17.849,58.5613,-113.4068,9.8,kA,C
2015-05-25,19:50:18.591,58.1059,-114.2134,-22.9,kA,G
2015-05-25,19:50:50.049,58.3487,-124.8575,-105.2,kA,C
2015-05-25,19:50:50.049,58.3452,-124.8476,127.0,kA,G
2015-05-25,19:50:50.061,58.3519,-124.8517,18.1,kA,G
2015-05-25,19:50:56.725,58.5801,-113.3026,31.7,kA,G
2015-05-25,19:50:56.733,58.5738,-113.3255,24.3,kA,G
2015-05-25,19:50:56.750,58.5722,-113.3579,15.4,kA,C
2015-05-25,19:51:19.481,58.2296,-114.6369,12.6,kA,C
2015-05-25,19:52:05.474,58.2494,-124.6477,23.8,kA,G
2015-05-25,19:52:07.052,58.4236,-113.4104,21.1,kA,C
2015-05-25,19:52:14.876,58.701,-113.1676,-36.0,kA,G
2015-05-25,19:52:54.116,58.2327,-113.6276,20.1,kA,C
2015-05-25,19:53:11.743,58.2654,-124.7451,-20.1,kA,G
2015-05-25,19:53:11.743,58.2374,-124.7089,31.8,kA,G
2015-05-25,19:53:17.812,58.2907,-113.4281,16.1,kA,C
2015-05-25,19:53:37.508,58.5406,-113.2448,-21.1,kA,G
2015-05-25,19:53:37.621,58.5576,-113.5567,-19.7,kA,G
2015-05-25,19:53:49.114,58.8188,-118.8324,-25.2,kA,G
2015-05-25,19:53:49.114,58.8334,-118.7851,25.6,kA,G
2015-05-25,19:54:09.457,58.5025,-113.667,-34.5,kA,G
2015-05-25,19:54:09.458,58.2294,-113.6673,29.1,kA,C
2015-05-25,19:54:43.954,58.1885,-114.6814,20.2,kA,G
2015-05-25,19:55:18.821,58.5761,-113.3407,16.8,kA,C
2015-05-25,19:55:19.204,58.2568,-124.7018,17.0,kA,C
2015-05-25,19:55:19.205,58.2482,-124.7082,16.7,kA,C
2015-05-25,19:55:19.454,58.2808,-124.7212,-12.9,kA,G
2015-05-25,19:56:50.146,58.8271,-119.7526,16.5,kA,C
2015-05-25,19:57:32.116,58.35,-113.5895,-29.4,kA,G
2015-05-25,19:57:36.710,58.7628,-118.6977,-21.0,kA,G
2015-05-25,19:57:36.711,58.7604,-118.7263,-11.4,kA,G
2015-05-25,19:57:53.220,58.7784,-118.4705,-14.7,kA,G
2015-05-25,19:57:58.419,58.2477,-124.7003,26.5,kA,G
2015-05-25,19:57:58.420,58.2361,-124.7842,-126.8,kA,G
2015-05-25,19:57:58.431,58.2475,-124.7066,-17.7,kA,C
2015-05-25,19:58:22.566,58.5722,-113.3164,17.8,kA,C
2015-05-25,19:58:22.576,58.5418,-113.3358,24.6,kA,C
2015-05-25,19:58:30.764,58.8263,-119.7143,13.9,kA,C
2015-05-25,19:58:41.480,58.1349,-114.8144,-19.4,kA,G
2015-05-25,19:59:17.076,58.7018,-113.7415,-22.2,kA,G
2015-05-25,19:59:20.972,58.2464,-124.7093,-78.8,kA,C
2015-05-25,19:59:20.972,58.2454,-124.7037,98.7,kA,G
2015-05-25,19:59:20.983,58.2495,-124.7049,-10.0,kA,C
2015-05-25,19:59:25.922,58.1112,-114.3839,-22.9,kA,G
2015-05-25,19:59:39.108,58.1177,-114.264,27.3,kA,C
2015-05-25,19:59:39.109,58.1178,-114.2793,-20.7,kA,G
2015-05-25,19:59:40.146,58.7939,-118.4843,-13.7,kA,G
2015-05-25,20:00:21.145,58.8341,-118.7028,12.9,kA,C
2015-05-25,20:00:21.988,58.7951,-118.4932,-22.1,kA,G
2015-05-25,20:00:22.461,58.2429,-114.7447,-35.1,kA,G
2015-05-25,20:00:28.161,58.1927,-114.6286,56.4,kA,G
2015-05-25,20:01:12.712,58.5399,-113.3236,20.7,kA,C
2015-05-25,20:01:12.713,58.5627,-113.6302,21.9,kA,G
2015-05-25,20:01:12.722,58.5259,-113.265,18.1,kA,C
2015-05-25,20:01:37.156,58.1369,-114.6445,-44.5,kA,G
2015-05-25,20:02:12.804,58.1822,-113.5757,41.6,kA,C
2015-05-25,20:02:12.805,58.1664,-113.6053,-21.4,kA,G
2015-05-25,20:02:18.830,58.8083,-118.7506,28.9,kA,C
2015-05-25,20:02:18.830,58.7434,-118.7273,50.2,kA,G
2015-05-25,20:02:18.838,58.7849,-118.7144,-15.2,kA,G
2015-05-25,20:02:19.014,58.7556,-118.7176,-30.9,kA,G
2015-05-25,20:02:25.767,58.2091,-114.7682,27.1,kA,G
2015-05-25,20:02:25.773,58.2092,-114.7595,-82.5,kA,G
2015-05-25,20:02:25.806,58.2151,-114.7604,-29.9,kA,G
2015-05-25,20:02:25.807,58.2111,-114.7731,-13.4,kA,G
2015-05-25,20:02:25.865,58.2353,-114.707,-22.8,kA,G
2015-05-25,20:02:25.916,58.2103,-114.7631,-24.1,kA,G
2015-05-25,20:02:26.006,58.2125,-114.7614,-85.4,kA,G
2015-05-25,20:02:26.048,58.2108,-114.7636,-23.0,kA,G
2015-05-25,20:02:26.113,58.1757,-114.749,-7.1,kA,G
2015-05-25,20:02:34.531,58.5357,-113.3143,15.4,kA,C
2015-05-25,20:02:34.532,58.5232,-113.314,19.5,kA,C
2015-05-25,20:02:51.959,58.2319,-124.7347,-60.5,kA,G
2015-05-25,20:02:51.976,58.2284,-124.738,-15.9,kA,G
2015-05-25,20:03:10.419,58.7711,-118.7196,20.7,kA,C
2015-05-25,20:03:49.953,58.2592,-124.9547,23.4,kA,G
2015-05-25,20:04:11.053,58.2065,-114.5582,-17.4,kA,G
2015-05-25,20:04:24.226,58.8282,-118.2902,13.5,kA,C
2015-05-25,20:04:40.963,58.2502,-113.4126,18.6,kA,C
2015-05-25,20:05:02.576,58.8001,-118.7612,-16.3,kA,G
2015-05-25,20:05:02.576,58.8409,-118.633,27.5,kA,C
2015-05-25,20:05:02.729,58.7487,-118.7403,-31.3,kA,G
2015-05-25,20:05:04.118,58.1839,-114.6122,7.7,kA,C
2015-05-25,20:05:28.263,58.8026,-118.2801,10.2,kA,C
2015-05-25,20:05:28.264,58.8974,-118.7141,-13.9,kA,G
2015-05-25,20:05:28.501,58.7533,-118.1673,-27.9,kA,G
2015-05-25,20:05:28.707,58.7795,-118.4587,-20.5,kA,G
2015-05-25,20:05:32.103,58.2996,-113.5906,-28.5,kA,G
2015-05-25,20:05:32.249,58.1893,-113.4924,-9.8,kA,G
2015-05-25,20:06:07.497,58.7922,-118.7279,14.1,kA,C
2015-05-25,20:06:26.586,60.6049,-124.764,-14.5,kA,G
2015-05-25,20:06:26.642,60.6173,-124.7657,-7.1,kA,G
2015-05-25,20:06:43.441,58.1944,-113.4688,-84.8,kA,G
2015-05-25,20:06:43.600,58.1917,-113.473,-53.5,kA,G
2015-05-25,20:06:43.636,58.1917,-113.4691,-23.3,kA,G
2015-05-25,20:06:43.689,58.1943,-113.4721,-23.8,kA,G
2015-05-25,20:06:54.451,58.1603,-114.6037,11.0,kA,C
2015-05-25,20:06:54.463,58.1598,-114.5981,36.4,kA,C
2015-05-25,20:07:15.902,58.6648,-113.4869,-30.7,kA,G
2015-05-25,20:07:16.247,58.2114,-124.7465,-14.2,kA,G
2015-05-25,20:07:16.248,58.2127,-124.7434,18.1,kA,C
2015-05-25,20:07:16.249,58.1977,-124.7332,-15.2,kA,G
2015-05-25,20:07:16.250,58.2076,-124.7104,-12.4,kA,G
2015-05-25,20:07:16.573,58.2436,-124.7695,-26.6,kA,G
2015-05-25,20:07:38.788,58.8163,-118.7001,18.0,kA,C
2015-05-25,20:07:41.451,58.3144,-113.1443,-23.8,kA,G
2015-05-25,20:07:41.452,58.3062,-113.1436,-12.2,kA,G
2015-05-25,20:08:46.983,58.2254,-113.3171,-26.6,kA,G
2015-05-25,20:08:47.115,58.7754,-118.7319,17.8,kA,C
2015-05-25,20:08:54.531,58.2037,-124.7283,16.1,kA,C
2015-05-25,20:08:54.532,58.2058,-124.6799,14.7,kA,C
2015-05-25,20:08:55.289,58.2504,-124.9308,-23.1,kA,C
2015-05-25,20:09:00.188,58.1943,-114.7915,-15.6,kA,G
2015-05-25,20:09:00.245,60.6148,-124.7405,-15.2,kA,G
2015-05-25,20:09:00.427,58.8109,-118.2811,15.0,kA,C
2015-05-25,20:09:00.645,58.737,-118.2131,-21.3,kA,G
2015-05-25,20:09:21.270,58.1337,-114.6052,-17.0,kA,G
2015-05-25,20:10:05.264,58.7683,-118.7327,-15.1,kA,G
2015-05-25,20:10:05.272,58.7713,-118.641,-11.3,kA,G
2015-05-25,20:10:05.279,58.7786,-118.7425,15.7,kA,C
2015-05-25,20:10:14.481,60.6335,-124.7454,-63.8,kA,G
2015-05-25,20:10:14.490,60.6524,-124.7562,6.6,kA,C
2015-05-25,20:10:14.491,60.6216,-124.7255,-12.9,kA,G
2015-05-25,20:10:14.500,60.6604,-124.7411,-35.2,kA,G
2015-05-25,20:11:07.107,58.1901,-113.2764,-33.7,kA,G
2015-05-25,20:11:15.797,61.0261,-123.3279,34.1,kA,G
2015-05-25,20:11:44.473,58.6501,-113.5158,16.7,kA,G
2015-05-25,20:11:51.727,58.2091,-124.7339,-18.4,kA,G
2015-05-25,20:11:51.728,58.1774,-124.7151,14.6,kA,C
2015-05-25,20:11:51.729,58.2046,-124.7212,-38.7,kA,G
2015-05-25,20:11:51.736,58.2379,-124.7136,-11.5,kA,G
2015-05-25,20:11:56.336,60.5832,-124.8233,11.4,kA,C
2015-05-25,20:11:56.462,58.5225,-113.128,23.8,kA,C
2015-05-25,20:11:56.523,58.345,-113.2561,21.3,kA,C
2015-05-25,20:12:04.271,58.7968,-118.2549,-15.2,kA,G
2015-05-25,20:12:04.494,58.8148,-118.1848,-22.8,kA,G
2015-05-25,20:12:04.635,58.8202,-118.1874,-9.5,kA,G
2015-05-25,20:12:18.621,58.1343,-114.5006,-30.7,kA,G
2015-05-25,20:12:18.658,58.1341,-114.5032,-23.8,kA,G
2015-05-25,20:12:21.570,58.7385,-113.2118,-24.6,kA,G
2015-05-25,20:12:22.134,60.6442,-124.7495,-49.4,kA,G
2015-05-25,20:12:22.141,60.6028,-124.7043,-11.6,kA,G
2015-05-25,20:12:42.952,58.8625,-118.6777,-44.2,kA,G
2015-05-25,20:13:12.711,58.2411,-113.3745,-23.2,kA,G
2015-05-25,20:13:21.411,58.7936,-118.2667,-12.9,kA,G
2015-05-25,20:13:21.412,58.7929,-118.2691,27.6,kA,C
2015-05-25,20:13:21.413,58.7962,-118.2848,23.5,kA,C
2015-05-25,20:13:21.413,58.792,-118.2641,13.2,kA,C
2015-05-25,20:13:29.555,58.1073,-114.6785,-20.2,kA,G
2015-05-25,20:13:29.555,58.0624,-114.735,22.9,kA,G
2015-05-25,20:13:29.579,58.1306,-114.7344,-23.8,kA,C
2015-05-25,20:13:29.652,58.1296,-114.7372,-29.9,kA,G
2015-05-25,20:13:37.567,58.8234,-118.7599,-12.1,kA,G
2015-05-25,20:13:52.515,58.793,-118.2722,-13.2,kA,G
2015-05-25,20:13:57.786,58.3094,-113.2707,-41.2,kA,G
2015-05-25,20:15:29.868,58.3243,-113.2107,19.4,kA,C
2015-05-25,20:15:38.632,58.2368,-113.2624,-37.7,kA,G
2015-05-25,20:16:02.738,58.6335,-113.4545,-6.0,kA,G
2015-05-25,20:16:15.456,58.8381,-118.7049,-58.7,kA,G
2015-05-25,20:16:15.498,58.8352,-118.7088,-17.9,kA,G
2015-05-25,20:16:57.314,58.1032,-114.3408,-18.0,kA,G
2015-05-25,20:17:23.598,60.5333,-124.8158,-18.4,kA,G
2015-05-25,20:17:27.946,58.7957,-118.1568,-25.7,kA,G
2015-05-25,20:17:27.947,58.792,-118.2855,15.7,kA,G
2015-05-25,20:17:37.675,60.6021,-124.8403,-34.8,kA,G
2015-05-25,20:17:37.696,60.6025,-124.8434,-31.1,kA,G
2015-05-25,20:17:44.470,58.701,-113.1528,-29.5,kA,G
2015-05-25,20:17:59.957,58.8166,-118.7466,17.0,kA,C
2015-05-25,20:18:19.894,58.1226,-114.4738,-85.3,kA,G
2015-05-25,20:18:42.697,60.5267,-124.8228,-29.7,kA,G
2015-05-25,20:18:42.737,60.5348,-124.8206,-23.6,kA,G
2015-05-25,20:18:42.818,60.5376,-124.8267,-11.5,kA,G
2015-05-25,20:19:13.745,60.7937,-124.5135,-21.5,kA,G
2015-05-25,20:19:41.755,58.8652,-118.7641,-38.9,kA,G
2015-05-25,20:19:41.908,58.8499,-118.6435,-28.7,kA,G
2015-05-25,20:19:47.651,60.7625,-124.4592,-19.1,kA,G
2015-05-25,20:20:14.814,58.719,-113.1802,-21.2,kA,G
2015-05-25,20:20:35.724,58.1449,-114.8232,-17.6,kA,G
2015-05-25,20:20:51.279,58.7977,-118.7413,8.7,kA,C
2015-05-25,20:21:04.404,58.7734,-118.2699,14.0,kA,C
2015-05-25,20:21:22.140,58.1031,-114.3078,29.6,kA,C
2015-05-25,20:21:22.140,58.0974,-114.3072,18.8,kA,C
2015-05-25,20:21:22.140,58.1335,-114.2595,-20.7,kA,G
2015-05-25,20:22:08.169,58.0144,-114.1388,-17.3,kA,G
2015-05-25,20:22:20.152,58.1159,-114.4787,25.2,kA,G
2015-05-25,20:22:33.649,58.7617,-118.2626,12.7,kA,C
2015-05-25,20:22:33.666,58.7667,-118.246,13.9,kA,C
2015-05-25,20:22:36.126,58.1593,-114.7158,53.2,kA,G
2015-05-25,20:22:36.127,58.1402,-114.7796,17.9,kA,C
2015-05-25,20:22:36.127,58.1089,-114.8949,-26.0,kA,G
2015-05-25,20:22:47.676,58.4083,-113.1624,18.0,kA,C
2015-05-25,20:23:05.090,58.0874,-114.4976,-83.7,kA,G
2015-05-25,20:23:05.198,58.087,-114.5085,-29.9,kA,G
2015-05-25,20:23:31.670,58.6915,-113.1293,-22.1,kA,G
2015-05-25,20:23:31.835,58.6891,-113.1308,-11.3,kA,G
2015-05-25,20:23:37.609,58.095,-114.8505,37.0,kA,C
2015-05-25,20:24:19.783,58.033,-114.1412,9.0,kA,C
2015-05-25,20:24:29.519,58.7668,-118.1334,-21.2,kA,G
2015-05-25,20:24:34.467,60.7746,-124.4569,-17.5,kA,G
2015-05-25,20:24:34.468,60.7674,-124.4688,-11.1,kA,C
2015-05-25,20:25:14.573,58.7584,-118.8586,-37.2,kA,C
2015-05-25,20:25:14.610,58.765,-118.8673,-59.5,kA,G
2015-05-25,20:25:14.653,58.7701,-118.7982,-22.2,kA,G
2015-05-25,20:25:36.667,58.303,-112.8515,-18.2,kA,G
2015-05-25,20:25:57.320,58.6683,-113.4297,-44.7,kA,G
2015-05-25,20:25:57.346,58.6657,-113.4341,-46.0,kA,G
2015-05-25,20:25:57.373,58.6676,-113.4313,-45.0,kA,G
2015-05-25,20:25:57.408,58.6685,-113.4333,-45.7,kA,G
2015-05-25,20:26:11.783,58.2622,-113.146,21.1,kA,C
2015-05-25,20:26:22.803,58.7796,-118.2007,-36.5,kA,G
2015-05-25,20:26:22.806,58.7709,-118.2643,14.4,kA,C
2015-05-25,20:27:31.391,60.7707,-124.4672,-22.2,kA,G
2015-05-25,20:27:51.460,58.3841,-115.1044,-15.8,kA,G
2015-05-25,20:28:01.561,58.2526,-113.1353,18.2,kA,C
2015-05-25,20:28:12.674,60.7721,-124.4265,-20.7,kA,C
2015-05-25,20:28:13.381,58.7556,-118.2275,-12.4,kA,G
2015-05-25,20:28:17.855,58.3737,-113.1251,16.7,kA,C
2015-05-25,20:28:22.369,58.5551,-113.1214,-21.0,kA,G
2015-05-25,20:28:26.983,58.0886,-114.5041,14.1,kA,C
2015-05-25,20:28:45.404,58.7332,-113.413,-12.1,kA,G
2015-05-25,20:29:41.048,58.5762,-113.0539,-28.2,kA,G
2015-05-25,20:30:15.402,58.5499,-113.8375,24.4,kA,C
2015-05-25,20:30:15.412,58.6012,-113.7314,-13.8,kA,G
2015-05-25,20:30:27.509,58.6203,-113.3363,-16.6,kA,G
2015-05-25,20:30:27.527,58.622,-113.3409,-19.7,kA,G
2015-05-25,20:30:27.624,58.6406,-113.2916,-19.0,kA,G
2015-05-25,20:30:27.650,58.615,-113.3203,-35.1,kA,C
2015-05-25,20:30:30.445,58.186,-113.1311,-17.6,kA,G
2015-05-25,20:31:28.438,60.5839,-124.6767,-22.4,kA,G
2015-05-25,20:31:46.498,58.1829,-124.8589,132.8,kA,G
2015-05-25,20:32:02.080,58.6238,-113.4093,-21.5,kA,G
2015-05-25,20:32:44.538,58.1188,-114.8164,23.5,kA,C
2015-05-25,20:32:44.538,58.118,-114.829,-40.5,kA,G
2015-05-25,20:32:46.665,58.7382,-118.9066,21.0,kA,C
2015-05-25,20:33:04.901,58.1964,-113.187,-21.6,kA,G
2015-05-25,20:33:23.196,58.1382,-112.0715,25.1,kA,C
2015-05-25,20:33:28.292,58.084,-114.233,-39.6,kA,G
2015-05-25,20:33:34.527,58.2386,-112.98,16.9,kA,C
2015-05-25,20:33:42.243,58.2957,-113.3606,-29.0,kA,G
2015-05-25,20:33:42.243,58.3279,-113.281,-23.6,kA,G
2015-05-25,20:33:45.521,58.6789,-117.9849,-18.6,kA,G
2015-05-25,20:34:29.791,59.1222,-122.1518,24.2,kA,C
2015-05-25,20:34:31.394,58.0733,-114.3997,-99.8,kA,G
2015-05-25,20:34:33.812,58.1553,-113.1391,23.9,kA,C
2015-05-25,20:34:33.812,58.1463,-113.1644,-31.0,kA,G
2015-05-25,20:34:33.813,58.1509,-113.1538,10.2,kA,C
2015-05-25,20:34:33.826,58.1667,-113.1776,-16.0,kA,G
2015-05-25,20:34:40.106,58.6203,-113.2022,17.6,kA,C
2015-05-25,20:34:56.913,58.6621,-117.609,-19.2,kA,G
2015-05-25,20:34:56.946,58.6736,-117.6619,-14.2,kA,G
2015-05-25,20:35:07.268,58.1332,-114.7491,-17.3,kA,G
2015-05-25,20:35:07.275,58.0998,-114.8074,15.2,kA,C
2015-05-25,20:35:16.586,58.1555,-113.1442,14.3,kA,C
2015-05-25,20:35:52.664,58.6356,-113.1149,-64.0,kA,G
2015-05-25,20:35:52.919,58.6308,-113.1038,-34.2,kA,G
2015-05-25,20:35:52.987,58.6315,-113.1091,-26.7,kA,G
2015-05-25,20:35:53.026,58.6285,-113.1074,-11.1,kA,G
2015-05-25,20:35:53.177,58.6309,-113.1076,-18.6,kA,G
2015-05-25,20:35:53.485,58.0386,-114.4339,-76.7,kA,G
2015-05-25,20:35:53.485,58.0407,-114.4545,100.2,kA,G
2015-05-25,20:35:54.028,58.0692,-114.8333,9.8,kA,C
2015-05-25,20:36:28.247,58.6467,-117.7255,-25.2,kA,G
2015-05-25,20:36:28.248,58.6679,-117.6139,18.5,kA,C
2015-05-25,20:36:30.230,58.5791,-113.0711,22.9,kA,C
2015-05-25,20:36:30.230,58.5926,-113.2186,-30.5,kA,G
2015-05-25,20:36:51.652,58.4037,-114.589,-22.3,kA,G
2015-05-25,20:36:58.855,58.7319,-118.843,-16.9,kA,G
2015-05-25,20:36:58.905,58.7262,-118.8465,-21.2,kA,G
2015-05-25,20:36:58.997,58.7268,-118.8452,-22.7,kA,G
2015-05-25,20:36:59.062,58.7266,-118.8446,-35.0,kA,G
2015-05-25,20:36:59.121,58.7258,-118.842,-12.5,kA,G
2015-05-25,20:37:52.479,58.6274,-117.6405,-11.8,kA,G
2015-05-25,20:38:17.153,58.617,-118.1777,-28.0,kA,G
2015-05-25,20:38:17.164,58.6924,-118.2103,17.3,kA,C
2015-05-25,20:38:27.090,58.0363,-113.2023,19.5,kA,C
2015-05-25,20:38:43.082,58.6264,-118.1385,-14.2,kA,G
2015-05-25,20:38:44.938,58.723,-118.7823,36.0,kA,C
2015-05-25,20:38:51.852,58.6594,-117.9866,8.9,kA,C
2015-05-25,20:39:09.715,58.6932,-118.2159,-31.2,kA,G
2015-05-25,20:39:09.717,58.6913,-118.2038,22.5,kA,G
2015-05-25,20:39:09.728,58.7079,-118.2048,13.2,kA,C
2015-05-25,20:39:14.775,58.725,-118.8231,-13.5,kA,C
2015-05-25,20:39:14.787,58.7249,-118.8532,-45.8,kA,G
2015-05-25,20:39:14.802,58.7218,-118.8358,-28.9,kA,G
2015-05-25,20:39:14.829,58.706,-118.8648,-24.1,kA,G
2015-05-25,20:39:14.883,58.7266,-118.8207,-35.6,kA,G
2015-05-25,20:39:15.034,58.7051,-118.86,-28.7,kA,G
2015-05-25,20:39:15.148,58.7058,-118.8629,-15.3,kA,G
2015-05-25,20:39:15.149,58.7021,-118.791,-27.3,kA,G
2015-05-25,20:39:15.266,58.7051,-118.8611,-30.5,kA,G
2015-05-25,20:39:15.310,58.706,-118.8575,-11.9,kA,G
2015-05-25,20:39:26.188,58.6817,-113.2176,-25.3,kA,G
2015-05-25,20:39:45.943,58.6447,-117.5905,40.2,kA,C
2015-05-25,20:39:46.037,58.6282,-117.5721,-28.5,kA,G
2015-05-25,20:39:47.409,58.0728,-114.8226,-13.0,kA,G
2015-05-25,20:39:47.409,58.0723,-114.807,27.8,kA,C
2015-05-25,20:39:47.410,58.0766,-114.824,18.6,kA,C
2015-05-25,20:39:47.419,58.0524,-114.7574,14.4,kA,C
2015-05-25,20:39:54.549,58.7218,-118.8435,-26.3,kA,G
2015-05-25,20:39:54.568,58.7225,-118.8571,-20.5,kA,G
2015-05-25,20:39:54.598,58.7202,-118.8373,-26.1,kA,G
2015-05-25,20:39:54.642,58.7214,-118.8372,-38.9,kA,G
2015-05-25,20:39:54.642,58.6774,-118.777,29.7,kA,G
2015-05-25,20:39:54.711,58.7198,-118.8382,-26.8,kA,G
2015-05-25,20:39:54.758,58.7143,-118.8592,-12.5,kA,G
2015-05-25,20:39:54.850,58.6921,-118.9315,-12.6,kA,G
2015-05-25,20:40:24.987,58.681,-118.2269,-249.4,kA,G
2015-05-25,20:40:25.026,58.6885,-118.2159,-32.7,kA,G
2015-05-25,20:40:25.061,58.6788,-118.2119,-30.3,kA,G
2015-05-25,20:40:25.143,58.6785,-118.2149,-12.1,kA,G
2015-05-25,20:40:30.446,58.6983,-118.1886,12.8,kA,C
2015-05-25,20:40:47.020,58.7173,-118.8602,-33.5,kA,G
2015-05-25,20:40:47.045,58.7156,-118.8504,-21.9,kA,G
2015-05-25,20:40:47.073,58.7187,-118.8724,-17.1,kA,G
2015-05-25,20:40:47.128,58.7245,-118.8664,-19.1,kA,C
2015-05-25,20:40:47.255,58.7245,-118.8124,-15.2,kA,G
2015-05-25,20:40:47.309,58.7249,-118.8191,-20.5,kA,C
2015-05-25,20:40:47.309,58.7355,-118.7738,28.1,kA,G
2015-05-25,20:40:50.452,58.2561,-112.9641,16.8,kA,C
2015-05-25,20:41:06.154,58.6582,-113.1799,-32.8,kA,G
2015-05-25,20:41:11.667,58.6966,-118.2136,19.4,kA,C
2015-05-25,20:41:17.216,58.0646,-114.8066,50.6,kA,C
2015-05-25,20:41:53.433,58.7607,-119.7566,-25.2,kA,G
2015-05-25,20:42:17.488,58.1459,-113.1399,12.3,kA,C
2015-05-25,20:42:22.988,58.0711,-114.7884,15.9,kA,C
2015-05-25,20:43:21.249,58.6856,-118.8169,20.3,kA,C
2015-05-25,20:43:44.032,58.1479,-113.1183,22.5,kA,C
2015-05-25,20:43:44.033,58.1492,-113.1205,21.8,kA,C
2015-05-25,20:43:44.034,58.1665,-113.1037,16.4,kA,G
2015-05-25,20:43:44.035,58.0423,-113.2801,-34.2,kA,G
2015-05-25,20:43:44.039,58.1434,-113.133,13.0,kA,C
2015-05-25,20:44:34.937,58.0416,-114.6532,-15.7,kA,G
2015-05-25,20:44:39.412,58.5667,-113.1079,-18.4,kA,G
2015-05-25,20:44:39.460,58.629,-113.0122,-41.9,kA,G
